fips,X,race_eth,edu5,age4,SEX,Freq,sex,state,postal,GESTCEN,census.region,nate.subregion,nate.region
44,6568,Black,nohs,3,2,499,Female,Rhode Island,RI,15,northeast,england,east
44,1927,Hispanic,somecol,2,1,2376,Male,Rhode Island,RI,15,northeast,england,east
45,5141,Black,col,2,2,16001,Female,South Carolina,SC,57,south,deep,south
45,1265,Black,hs,2,1,49082,Male,South Carolina,SC,57,south,deep,south
45,2285,Black,hs,3,1,60922,Male,South Carolina,SC,57,south,deep,south
45,3560,Hispanic,nohs,4,1,917,Male,South Carolina,SC,57,south,deep,south
45,2642,White,nohs,3,1,50613,Male,South Carolina,SC,57,south,deep,south
45,1316,Hispanic,hs,2,1,3463,Male,South Carolina,SC,57,south,deep,south
45,7742,White,nohs,4,2,55486,Female,South Carolina,SC,57,south,deep,south
45,3611,Other,nohs,4,1,1287,Male,South Carolina,SC,57,south,deep,south
45,5192,Hispanic,col,2,2,3876,Female,South Carolina,SC,57,south,deep,south
45,5906,White,postgrad,2,2,36299,Female,South Carolina,SC,57,south,deep,south
45,3458,White,hs,4,1,66183,Male,South Carolina,SC,57,south,deep,south
45,5294,White,col,2,2,62076,Female,South Carolina,SC,57,south,deep,south
45,2591,Other,nohs,3,1,1687,Male,South Carolina,SC,57,south,deep,south
45,5243,Other,col,2,2,3524,Female,South Carolina,SC,57,south,deep,south
45,2234,White,col,3,1,78763,Male,South Carolina,SC,57,south,deep,south
45,7538,White,hs,4,2,111448,Female,South Carolina,SC,57,south,deep,south
45,7589,Black,nohs,4,2,36017,Female,South Carolina,SC,57,south,deep,south
45,2846,White,postgrad,3,1,41595,Male,South Carolina,SC,57,south,deep,south
45,296,Hispanic,hs,1,1,4718,Male,South Carolina,SC,57,south,deep,south
45,3101,Black,col,4,1,2366,Male,South Carolina,SC,57,south,deep,south
45,4529,Black,nohs,1,2,13467,Female,South Carolina,SC,57,south,deep,south
45,5855,Other,postgrad,2,2,1364,Female,South Carolina,SC,57,south,deep,south
45,3509,Black,nohs,4,1,26254,Male,South Carolina,SC,57,south,deep,south
45,4172,Hispanic,col,1,2,1360,Female,South Carolina,SC,57,south,deep,south
45,5039,Other,somecol,1,2,5356,Female,South Carolina,SC,57,south,deep,south
45,4631,Other,nohs,1,2,1637,Female,South Carolina,SC,57,south,deep,south
45,7385,Black,hs,4,2,27078,Female,South Carolina,SC,57,south,deep,south
45,2693,Black,postgrad,3,1,7379,Male,South Carolina,SC,57,south,deep,south
45,3662,White,nohs,4,1,39636,Male,South Carolina,SC,57,south,deep,south
45,5957,Black,somecol,2,2,51978,Female,South Carolina,SC,57,south,deep,south
45,92,Hispanic,col,1,1,936,Male,South Carolina,SC,57,south,deep,south
45,7487,Other,hs,4,2,1830,Female,South Carolina,SC,57,south,deep,south
45,3356,Hispanic,hs,4,1,146,Male,South Carolina,SC,57,south,deep,south
45,41,Black,col,1,1,5096,Male,South Carolina,SC,57,south,deep,south
45,6110,White,somecol,2,2,95946,Female,South Carolina,SC,57,south,deep,south
45,5090,White,somecol,1,2,101308,Female,South Carolina,SC,57,south,deep,south
45,4682,White,nohs,1,2,23857,Female,South Carolina,SC,57,south,deep,south
45,7640,Hispanic,nohs,4,2,1068,Female,South Carolina,SC,57,south,deep,south
45,2744,Hispanic,postgrad,3,1,656,Male,South Carolina,SC,57,south,deep,south
45,1367,Other,hs,2,1,3913,Male,South Carolina,SC,57,south,deep,south
45,4784,Hispanic,postgrad,1,2,83,Female,South Carolina,SC,57,south,deep,south
45,4580,Hispanic,nohs,1,2,1878,Female,South Carolina,SC,57,south,deep,south
45,2897,Black,somecol,3,1,35887,Male,South Carolina,SC,57,south,deep,south
45,3152,Hispanic,col,4,1,410,Male,South Carolina,SC,57,south,deep,south
45,857,Black,somecol,1,1,41403,Male,South Carolina,SC,57,south,deep,south
45,3815,Other,postgrad,4,1,46,Male,South Carolina,SC,57,south,deep,south
45,6365,Black,hs,3,2,62373,Female,South Carolina,SC,57,south,deep,south
45,5396,Hispanic,hs,2,2,2056,Female,South Carolina,SC,57,south,deep,south
45,4223,Other,col,1,2,1395,Female,South Carolina,SC,57,south,deep,south
45,5345,Black,hs,2,2,36998,Female,South Carolina,SC,57,south,deep,south
45,1622,White,nohs,2,1,24101,Male,South Carolina,SC,57,south,deep,south
45,2999,Other,somecol,3,1,2515,Male,South Carolina,SC,57,south,deep,south
45,908,Hispanic,somecol,1,1,7027,Male,South Carolina,SC,57,south,deep,south
45,6008,Hispanic,somecol,2,2,3704,Female,South Carolina,SC,57,south,deep,south
45,2948,Hispanic,somecol,3,1,1913,Male,South Carolina,SC,57,south,deep,south
45,4988,Hispanic,somecol,1,2,7003,Female,South Carolina,SC,57,south,deep,south
45,3407,Other,hs,4,1,506,Male,South Carolina,SC,57,south,deep,south
45,7793,Black,postgrad,4,2,3982,Female,South Carolina,SC,57,south,deep,south
45,5447,Other,hs,2,2,1890,Female,South Carolina,SC,57,south,deep,south
45,4274,White,col,1,2,39110,Female,South Carolina,SC,57,south,deep,south
45,7436,Hispanic,hs,4,2,913,Female,South Carolina,SC,57,south,deep,south
45,3305,Black,hs,4,1,15665,Male,South Carolina,SC,57,south,deep,south
45,2540,Hispanic,nohs,3,1,1229,Male,South Carolina,SC,57,south,deep,south
45,959,Other,somecol,1,1,5398,Male,South Carolina,SC,57,south,deep,south
45,2489,Black,nohs,3,1,33749,Male,South Carolina,SC,57,south,deep,south
45,449,Black,nohs,1,1,27153,Male,South Carolina,SC,57,south,deep,south
45,3713,Black,postgrad,4,1,2253,Male,South Carolina,SC,57,south,deep,south
45,653,Black,postgrad,1,1,719,Male,South Carolina,SC,57,south,deep,south
45,143,Other,col,1,1,2238,Male,South Carolina,SC,57,south,deep,south
45,347,Other,hs,1,1,5901,Male,South Carolina,SC,57,south,deep,south
45,1979,Other,somecol,2,1,3144,Male,South Carolina,SC,57,south,deep,south
45,4937,Black,somecol,1,2,57773,Female,South Carolina,SC,57,south,deep,south
45,2387,Other,hs,3,1,2582,Male,South Carolina,SC,57,south,deep,south
45,806,White,postgrad,1,1,5414,Male,South Carolina,SC,57,south,deep,south
45,4733,Black,postgrad,1,2,1059,Female,South Carolina,SC,57,south,deep,south
45,7691,Other,nohs,4,2,1754,Female,South Carolina,SC,57,south,deep,south
45,2795,Other,postgrad,3,1,1054,Male,South Carolina,SC,57,south,deep,south
45,6059,Other,somecol,2,2,4295,Female,South Carolina,SC,57,south,deep,south
45,4835,Other,postgrad,1,2,485,Female,South Carolina,SC,57,south,deep,south
45,6722,White,nohs,3,2,34489,Female,South Carolina,SC,57,south,deep,south
45,5804,Hispanic,postgrad,2,2,752,Female,South Carolina,SC,57,south,deep,south
45,3203,Other,col,4,1,354,Male,South Carolina,SC,57,south,deep,south
45,7334,White,col,4,2,35785,Female,South Carolina,SC,57,south,deep,south
45,2438,White,hs,3,1,119534,Male,South Carolina,SC,57,south,deep,south
45,6416,Hispanic,hs,3,2,2611,Female,South Carolina,SC,57,south,deep,south
45,6161,Black,col,3,2,18276,Female,South Carolina,SC,57,south,deep,south
45,551,Other,nohs,1,1,2347,Male,South Carolina,SC,57,south,deep,south
45,4886,White,postgrad,1,2,9625,Female,South Carolina,SC,57,south,deep,south
45,1673,Black,postgrad,2,1,5596,Male,South Carolina,SC,57,south,deep,south
45,3050,White,somecol,3,1,124504,Male,South Carolina,SC,57,south,deep,south
45,1418,White,hs,2,1,75860,Male,South Carolina,SC,57,south,deep,south
45,7232,Hispanic,col,4,2,255,Female,South Carolina,SC,57,south,deep,south
45,3254,White,col,4,1,42679,Male,South Carolina,SC,57,south,deep,south
45,194,White,col,1,1,31646,Male,South Carolina,SC,57,south,deep,south
45,398,White,hs,1,1,67335,Male,South Carolina,SC,57,south,deep,south
45,7844,Hispanic,postgrad,4,2,403,Female,South Carolina,SC,57,south,deep,south
45,3866,White,postgrad,4,1,36056,Male,South Carolina,SC,57,south,deep,south
45,4325,Black,hs,1,2,39889,Female,South Carolina,SC,57,south,deep,south
45,1724,Hispanic,postgrad,2,1,466,Male,South Carolina,SC,57,south,deep,south
45,5702,White,nohs,2,2,22460,Female,South Carolina,SC,57,south,deep,south
45,1520,Hispanic,nohs,2,1,2743,Male,South Carolina,SC,57,south,deep,south
45,2336,Hispanic,hs,3,1,3109,Male,South Carolina,SC,57,south,deep,south
45,755,Other,postgrad,1,1,453,Male,South Carolina,SC,57,south,deep,south
45,2132,Hispanic,col,3,1,674,Male,South Carolina,SC,57,south,deep,south
45,3764,Hispanic,postgrad,4,1,216,Male,South Carolina,SC,57,south,deep,south
45,3968,Hispanic,somecol,4,1,923,Male,South Carolina,SC,57,south,deep,south
45,7895,Other,postgrad,4,2,495,Female,South Carolina,SC,57,south,deep,south
45,5549,Black,nohs,2,2,17134,Female,South Carolina,SC,57,south,deep,south
45,2030,White,somecol,2,1,90015,Male,South Carolina,SC,57,south,deep,south
45,5498,White,hs,2,2,59744,Female,South Carolina,SC,57,south,deep,south
45,6926,White,postgrad,3,2,48293,Female,South Carolina,SC,57,south,deep,south
45,7079,Other,somecol,3,2,3735,Female,South Carolina,SC,57,south,deep,south
45,1061,Black,col,2,1,9668,Male,South Carolina,SC,57,south,deep,south
45,6875,Other,postgrad,3,2,1358,Female,South Carolina,SC,57,south,deep,south
45,1010,White,somecol,1,1,96759,Male,South Carolina,SC,57,south,deep,south
45,7283,Other,col,4,2,342,Female,South Carolina,SC,57,south,deep,south
45,500,Hispanic,nohs,1,1,3109,Male,South Carolina,SC,57,south,deep,south
45,6773,Black,postgrad,3,2,9591,Female,South Carolina,SC,57,south,deep,south
45,704,Hispanic,postgrad,1,1,548,Male,South Carolina,SC,57,south,deep,south
45,2081,Black,col,3,1,10862,Male,South Carolina,SC,57,south,deep,south
45,7181,Black,col,4,2,5038,Female,South Carolina,SC,57,south,deep,south
45,3917,Black,somecol,4,1,8812,Male,South Carolina,SC,57,south,deep,south
45,5753,Black,postgrad,2,2,11748,Female,South Carolina,SC,57,south,deep,south
45,6212,Hispanic,col,3,2,1662,Female,South Carolina,SC,57,south,deep,south
45,602,White,nohs,1,1,29032,Male,South Carolina,SC,57,south,deep,south
45,8048,Hispanic,somecol,4,2,703,Female,South Carolina,SC,57,south,deep,south
45,6671,Other,nohs,3,2,2747,Female,South Carolina,SC,57,south,deep,south
45,6620,Hispanic,nohs,3,2,1077,Female,South Carolina,SC,57,south,deep,south
45,1469,Black,nohs,2,1,18477,Male,South Carolina,SC,57,south,deep,south
45,1928,Hispanic,somecol,2,1,5215,Male,South Carolina,SC,57,south,deep,south
45,4478,White,hs,1,2,50983,Female,South Carolina,SC,57,south,deep,south
45,7028,Hispanic,somecol,3,2,3484,Female,South Carolina,SC,57,south,deep,south
45,6314,White,col,3,2,80820,Female,South Carolina,SC,57,south,deep,south
45,6518,White,hs,3,2,126710,Female,South Carolina,SC,57,south,deep,south
45,1826,White,postgrad,2,1,24878,Male,South Carolina,SC,57,south,deep,south
45,6467,Other,hs,3,2,3375,Female,South Carolina,SC,57,south,deep,south
45,1775,Other,postgrad,2,1,1449,Male,South Carolina,SC,57,south,deep,south
45,1112,Hispanic,col,2,1,3970,Male,South Carolina,SC,57,south,deep,south
45,1571,Other,nohs,2,1,801,Male,South Carolina,SC,57,south,deep,south
45,4019,Other,somecol,4,1,800,Male,South Carolina,SC,57,south,deep,south
45,4121,Black,col,1,2,9299,Female,South Carolina,SC,57,south,deep,south
45,5651,Other,nohs,2,2,864,Female,South Carolina,SC,57,south,deep,south
45,6824,Hispanic,postgrad,3,2,1022,Female,South Carolina,SC,57,south,deep,south
45,6977,Black,somecol,3,2,60161,Female,South Carolina,SC,57,south,deep,south
45,245,Black,hs,1,1,40665,Male,South Carolina,SC,57,south,deep,south
45,5600,Hispanic,nohs,2,2,1349,Female,South Carolina,SC,57,south,deep,south
45,4427,Other,hs,1,2,5989,Female,South Carolina,SC,57,south,deep,south
45,1214,White,col,2,1,56945,Male,South Carolina,SC,57,south,deep,south
45,4376,Hispanic,hs,1,2,4229,Female,South Carolina,SC,57,south,deep,south
45,7130,White,somecol,3,2,149912,Female,South Carolina,SC,57,south,deep,south
45,8099,Other,somecol,4,2,605,Female,South Carolina,SC,57,south,deep,south
45,4070,White,somecol,4,1,55741,Male,South Carolina,SC,57,south,deep,south
45,7997,Black,somecol,4,2,11303,Female,South Carolina,SC,57,south,deep,south
45,7946,White,postgrad,4,2,20039,Female,South Carolina,SC,57,south,deep,south
45,2183,Other,col,3,1,1678,Male,South Carolina,SC,57,south,deep,south
45,1877,Black,somecol,2,1,30500,Male,South Carolina,SC,57,south,deep,south
45,6263,Other,col,3,2,2260,Female,South Carolina,SC,57,south,deep,south
45,6569,Black,nohs,3,2,31624,Female,South Carolina,SC,57,south,deep,south
45,1163,Other,col,2,1,1239,Male,South Carolina,SC,57,south,deep,south
45,8150,White,somecol,4,2,72461,Female,South Carolina,SC,57,south,deep,south
46,6366,Black,hs,3,2,449,Female,South Dakota,SD,45,midwest,interior,midwest
46,297,Hispanic,hs,1,1,999,Male,South Dakota,SD,45,midwest,interior,midwest
46,2592,Other,nohs,3,1,1773,Male,South Dakota,SD,45,midwest,interior,midwest
46,5193,Hispanic,col,2,2,321,Female,South Dakota,SD,45,midwest,interior,midwest
46,5142,Black,col,2,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,2694,Black,postgrad,3,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,6162,Black,col,3,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,4989,Hispanic,somecol,1,2,307,Female,South Dakota,SD,45,midwest,interior,midwest
46,6417,Hispanic,hs,3,2,319,Female,South Dakota,SD,45,midwest,interior,midwest
46,5091,White,somecol,1,2,28402,Female,South Dakota,SD,45,midwest,interior,midwest
46,4938,Black,somecol,1,2,130,Female,South Dakota,SD,45,midwest,interior,midwest
46,5040,Other,somecol,1,2,3578,Female,South Dakota,SD,45,midwest,interior,midwest
46,6111,White,somecol,2,2,20055,Female,South Dakota,SD,45,midwest,interior,midwest
46,4836,Other,postgrad,1,2,246,Female,South Dakota,SD,45,midwest,interior,midwest
46,6060,Other,somecol,2,2,3019,Female,South Dakota,SD,45,midwest,interior,midwest
46,2643,White,nohs,3,1,6903,Male,South Dakota,SD,45,midwest,interior,midwest
46,348,Other,hs,1,1,2575,Male,South Dakota,SD,45,midwest,interior,midwest
46,7335,White,col,4,2,7328,Female,South Dakota,SD,45,midwest,interior,midwest
46,3612,Other,nohs,4,1,556,Male,South Dakota,SD,45,midwest,interior,midwest
46,7539,White,hs,4,2,25596,Female,South Dakota,SD,45,midwest,interior,midwest
46,1266,Black,hs,2,1,382,Male,South Dakota,SD,45,midwest,interior,midwest
46,2847,White,postgrad,3,1,9875,Male,South Dakota,SD,45,midwest,interior,midwest
46,5907,White,postgrad,2,2,7578,Female,South Dakota,SD,45,midwest,interior,midwest
46,2541,Hispanic,nohs,3,1,56,Male,South Dakota,SD,45,midwest,interior,midwest
46,5856,Other,postgrad,2,2,1091,Female,South Dakota,SD,45,midwest,interior,midwest
46,6009,Hispanic,somecol,2,2,432,Female,South Dakota,SD,45,midwest,interior,midwest
46,7233,Hispanic,col,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,7386,Black,hs,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,2286,Black,hs,3,1,457,Male,South Dakota,SD,45,midwest,interior,midwest
46,4785,Hispanic,postgrad,1,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,6213,Hispanic,col,3,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,5244,Other,col,2,2,988,Female,South Dakota,SD,45,midwest,interior,midwest
46,2898,Black,somecol,3,1,885,Male,South Dakota,SD,45,midwest,interior,midwest
46,2388,Other,hs,3,1,1822,Male,South Dakota,SD,45,midwest,interior,midwest
46,3561,Hispanic,nohs,4,1,374,Male,South Dakota,SD,45,midwest,interior,midwest
46,4887,White,postgrad,1,2,723,Female,South Dakota,SD,45,midwest,interior,midwest
46,4734,Black,postgrad,1,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,3510,Black,nohs,4,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,2745,Hispanic,postgrad,3,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,450,Black,nohs,1,1,573,Male,South Dakota,SD,45,midwest,interior,midwest
46,4632,Other,nohs,1,2,2764,Female,South Dakota,SD,45,midwest,interior,midwest
46,399,White,hs,1,1,20769,Male,South Dakota,SD,45,midwest,interior,midwest
46,6468,Other,hs,3,2,2602,Female,South Dakota,SD,45,midwest,interior,midwest
46,4581,Hispanic,nohs,1,2,1441,Female,South Dakota,SD,45,midwest,interior,midwest
46,2439,White,hs,3,1,36523,Male,South Dakota,SD,45,midwest,interior,midwest
46,4530,Black,nohs,1,2,204,Female,South Dakota,SD,45,midwest,interior,midwest
46,93,Hispanic,col,1,1,72,Male,South Dakota,SD,45,midwest,interior,midwest
46,5958,Black,somecol,2,2,246,Female,South Dakota,SD,45,midwest,interior,midwest
46,7488,Other,hs,4,2,524,Female,South Dakota,SD,45,midwest,interior,midwest
46,1674,Black,postgrad,2,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,2796,Other,postgrad,3,1,630,Male,South Dakota,SD,45,midwest,interior,midwest
46,4683,White,nohs,1,2,4158,Female,South Dakota,SD,45,midwest,interior,midwest
46,2490,Black,nohs,3,1,75,Male,South Dakota,SD,45,midwest,interior,midwest
46,4173,Hispanic,col,1,2,603,Female,South Dakota,SD,45,midwest,interior,midwest
46,6723,White,nohs,3,2,2247,Female,South Dakota,SD,45,midwest,interior,midwest
46,7182,Black,col,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,3663,White,nohs,4,1,8975,Male,South Dakota,SD,45,midwest,interior,midwest
46,7590,Black,nohs,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,3408,Other,hs,4,1,765,Male,South Dakota,SD,45,midwest,interior,midwest
46,7794,Black,postgrad,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,552,Other,nohs,1,1,3234,Male,South Dakota,SD,45,midwest,interior,midwest
46,3816,Other,postgrad,4,1,128,Male,South Dakota,SD,45,midwest,interior,midwest
46,2337,Hispanic,hs,3,1,464,Male,South Dakota,SD,45,midwest,interior,midwest
46,3306,Black,hs,4,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,7437,Hispanic,hs,4,2,156,Female,South Dakota,SD,45,midwest,interior,midwest
46,960,Other,somecol,1,1,3590,Male,South Dakota,SD,45,midwest,interior,midwest
46,7029,Hispanic,somecol,3,2,290,Female,South Dakota,SD,45,midwest,interior,midwest
46,909,Hispanic,somecol,1,1,677,Male,South Dakota,SD,45,midwest,interior,midwest
46,6264,Other,col,3,2,1102,Female,South Dakota,SD,45,midwest,interior,midwest
46,5295,White,col,2,2,15254,Female,South Dakota,SD,45,midwest,interior,midwest
46,2949,Hispanic,somecol,3,1,66,Male,South Dakota,SD,45,midwest,interior,midwest
46,1317,Hispanic,hs,2,1,532,Male,South Dakota,SD,45,midwest,interior,midwest
46,1980,Other,somecol,2,1,2695,Male,South Dakota,SD,45,midwest,interior,midwest
46,7080,Other,somecol,3,2,2770,Female,South Dakota,SD,45,midwest,interior,midwest
46,3357,Hispanic,hs,4,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,42,Black,col,1,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,1011,White,somecol,1,1,25386,Male,South Dakota,SD,45,midwest,interior,midwest
46,7284,Other,col,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,1623,White,nohs,2,1,2729,Male,South Dakota,SD,45,midwest,interior,midwest
46,6315,White,col,3,2,18888,Female,South Dakota,SD,45,midwest,interior,midwest
46,6519,White,hs,3,2,31568,Female,South Dakota,SD,45,midwest,interior,midwest
46,3000,Other,somecol,3,1,2648,Male,South Dakota,SD,45,midwest,interior,midwest
46,654,Black,postgrad,1,1,37,Male,South Dakota,SD,45,midwest,interior,midwest
46,3204,Other,col,4,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,2235,White,col,3,1,18803,Male,South Dakota,SD,45,midwest,interior,midwest
46,858,Black,somecol,1,1,240,Male,South Dakota,SD,45,midwest,interior,midwest
46,3867,White,postgrad,4,1,4469,Male,South Dakota,SD,45,midwest,interior,midwest
46,1062,Black,col,2,1,311,Male,South Dakota,SD,45,midwest,interior,midwest
46,6621,Hispanic,nohs,3,2,258,Female,South Dakota,SD,45,midwest,interior,midwest
46,7743,White,nohs,4,2,10521,Female,South Dakota,SD,45,midwest,interior,midwest
46,501,Hispanic,nohs,1,1,330,Male,South Dakota,SD,45,midwest,interior,midwest
46,4224,Other,col,1,2,103,Female,South Dakota,SD,45,midwest,interior,midwest
46,6774,Black,postgrad,3,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,3459,White,hs,4,1,17884,Male,South Dakota,SD,45,midwest,interior,midwest
46,3255,White,col,4,1,8529,Male,South Dakota,SD,45,midwest,interior,midwest
46,6978,Black,somecol,3,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,5805,Hispanic,postgrad,2,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,144,Other,col,1,1,279,Male,South Dakota,SD,45,midwest,interior,midwest
46,1113,Hispanic,col,2,1,276,Male,South Dakota,SD,45,midwest,interior,midwest
46,6672,Other,nohs,3,2,1384,Female,South Dakota,SD,45,midwest,interior,midwest
46,1725,Hispanic,postgrad,2,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,807,White,postgrad,1,1,876,Male,South Dakota,SD,45,midwest,interior,midwest
46,3102,Black,col,4,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,756,Other,postgrad,1,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,5652,Other,nohs,2,2,1474,Female,South Dakota,SD,45,midwest,interior,midwest
46,2133,Hispanic,col,3,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,246,Black,hs,1,1,139,Male,South Dakota,SD,45,midwest,interior,midwest
46,3714,Black,postgrad,4,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,7641,Hispanic,nohs,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,1368,Other,hs,2,1,3531,Male,South Dakota,SD,45,midwest,interior,midwest
46,7845,Hispanic,postgrad,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,603,White,nohs,1,1,3186,Male,South Dakota,SD,45,midwest,interior,midwest
46,5754,Black,postgrad,2,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,3153,Hispanic,col,4,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,8049,Hispanic,somecol,4,2,183,Female,South Dakota,SD,45,midwest,interior,midwest
46,5703,White,nohs,2,2,1916,Female,South Dakota,SD,45,midwest,interior,midwest
46,2184,Other,col,3,1,202,Male,South Dakota,SD,45,midwest,interior,midwest
46,6825,Hispanic,postgrad,3,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,3765,Hispanic,postgrad,4,1,66,Male,South Dakota,SD,45,midwest,interior,midwest
46,3051,White,somecol,3,1,27727,Male,South Dakota,SD,45,midwest,interior,midwest
46,5346,Black,hs,2,2,205,Female,South Dakota,SD,45,midwest,interior,midwest
46,7896,Other,postgrad,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,1827,White,postgrad,2,1,4320,Male,South Dakota,SD,45,midwest,interior,midwest
46,2031,White,somecol,2,1,20994,Male,South Dakota,SD,45,midwest,interior,midwest
46,7131,White,somecol,3,2,36401,Female,South Dakota,SD,45,midwest,interior,midwest
46,1776,Other,postgrad,2,1,613,Male,South Dakota,SD,45,midwest,interior,midwest
46,5499,White,hs,2,2,14793,Female,South Dakota,SD,45,midwest,interior,midwest
46,1572,Other,nohs,2,1,1573,Male,South Dakota,SD,45,midwest,interior,midwest
46,1521,Hispanic,nohs,2,1,108,Male,South Dakota,SD,45,midwest,interior,midwest
46,4275,White,col,1,2,9172,Female,South Dakota,SD,45,midwest,interior,midwest
46,5448,Other,hs,2,2,2502,Female,South Dakota,SD,45,midwest,interior,midwest
46,6570,Black,nohs,3,2,265,Female,South Dakota,SD,45,midwest,interior,midwest
46,4479,White,hs,1,2,12281,Female,South Dakota,SD,45,midwest,interior,midwest
46,705,Hispanic,postgrad,1,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,2082,Black,col,3,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,8151,White,somecol,4,2,15441,Female,South Dakota,SD,45,midwest,interior,midwest
46,1164,Other,col,2,1,532,Male,South Dakota,SD,45,midwest,interior,midwest
46,3918,Black,somecol,4,1,0,Male,South Dakota,SD,45,midwest,interior,midwest
46,8100,Other,somecol,4,2,818,Female,South Dakota,SD,45,midwest,interior,midwest
46,6927,White,postgrad,3,2,8196,Female,South Dakota,SD,45,midwest,interior,midwest
46,1929,Hispanic,somecol,2,1,1122,Male,South Dakota,SD,45,midwest,interior,midwest
46,6876,Other,postgrad,3,2,697,Female,South Dakota,SD,45,midwest,interior,midwest
46,4122,Black,col,1,2,100,Female,South Dakota,SD,45,midwest,interior,midwest
46,1419,White,hs,2,1,19250,Male,South Dakota,SD,45,midwest,interior,midwest
46,195,White,col,1,1,6684,Male,South Dakota,SD,45,midwest,interior,midwest
46,7692,Other,nohs,4,2,1069,Female,South Dakota,SD,45,midwest,interior,midwest
46,7947,White,postgrad,4,2,4307,Female,South Dakota,SD,45,midwest,interior,midwest
46,1470,Black,nohs,2,1,155,Male,South Dakota,SD,45,midwest,interior,midwest
46,4377,Hispanic,hs,1,2,921,Female,South Dakota,SD,45,midwest,interior,midwest
46,5601,Hispanic,nohs,2,2,12,Female,South Dakota,SD,45,midwest,interior,midwest
46,5550,Black,nohs,2,2,551,Female,South Dakota,SD,45,midwest,interior,midwest
46,1215,White,col,2,1,14843,Male,South Dakota,SD,45,midwest,interior,midwest
46,1878,Black,somecol,2,1,105,Male,South Dakota,SD,45,midwest,interior,midwest
46,7998,Black,somecol,4,2,0,Female,South Dakota,SD,45,midwest,interior,midwest
46,4326,Black,hs,1,2,201,Female,South Dakota,SD,45,midwest,interior,midwest
46,3969,Hispanic,somecol,4,1,125,Male,South Dakota,SD,45,midwest,interior,midwest
46,5397,Hispanic,hs,2,2,786,Female,South Dakota,SD,45,midwest,interior,midwest
46,4020,Other,somecol,4,1,362,Male,South Dakota,SD,45,midwest,interior,midwest
46,4071,White,somecol,4,1,11189,Male,South Dakota,SD,45,midwest,interior,midwest
46,4428,Other,hs,1,2,2611,Female,South Dakota,SD,45,midwest,interior,midwest
47,2593,Other,nohs,3,1,2681,Male,Tennessee,TN,62,south,outer,south
47,1267,Black,hs,2,1,38556,Male,Tennessee,TN,62,south,outer,south
47,4786,Hispanic,postgrad,1,2,0,Female,Tennessee,TN,62,south,outer,south
47,7744,White,nohs,4,2,110438,Female,Tennessee,TN,62,south,outer,south
47,298,Hispanic,hs,1,1,7324,Male,Tennessee,TN,62,south,outer,south
47,7591,Black,nohs,4,2,19738,Female,Tennessee,TN,62,south,outer,south
47,7540,White,hs,4,2,173906,Female,Tennessee,TN,62,south,outer,south
47,4837,Other,postgrad,1,2,618,Female,Tennessee,TN,62,south,outer,south
47,2389,Other,hs,3,1,3425,Male,Tennessee,TN,62,south,outer,south
47,2440,White,hs,3,1,227169,Male,Tennessee,TN,62,south,outer,south
47,3460,White,hs,4,1,109392,Male,Tennessee,TN,62,south,outer,south
47,2644,White,nohs,3,1,90035,Male,Tennessee,TN,62,south,outer,south
47,5857,Other,postgrad,2,2,2040,Female,Tennessee,TN,62,south,outer,south
